query_id,query_text,intent,entities,response_text
Q003325,How many hoodie did we sell this week?,get_sales_summary,"{""product"": ""hoodie"", ""category"": ""hoodies"", ""color"": ""green"", ""size"": ""large"", ""supplier"": ""ApparelPro"", ""quantity"": 401, ""revenue"": 4957.34}",Sales figures: 401 hoodie at $4957.34 revenue.
Q003326,Shipment tracking for hoodie can you,get_delivery_status,"{""product"": ""hoodie"", ""category"": ""hoodies"", ""color"": ""grey"", ""delivery_date"": ""2025-11-06"", ""days_until_delivery"": 5}",Delivery expected in 5 days for grey hoodie.
Q003327,Which jeans is selling best?,get_best_seller,"{""product"": ""jeans"", ""category"": ""jeans"", ""color"": ""beige""}",Jeans is our #1 seller in jeans.
Q003328,Give me the sales figures for skirts,get_sales_summary,"{""product"": ""skirt"", ""category"": ""skirts"", ""color"": ""yellow"", ""size"": ""medium"", ""supplier"": ""GarmentCo"", ""quantity"": 374, ""revenue"": 320.03}",Skirt is performing well with 374 units sold.
Q003329,Show sales data for dresses,get_sales_summary,"{""product"": ""gown"", ""category"": ""dresses"", ""color"": ""white"", ""size"": ""XXL"", ""quantity"": 420, ""revenue"": 1046.67}",We moved 420 gown yesterday.
Q003330,Where's our parka order?,get_delivery_status,"{""product"": ""parka"", ""category"": ""outerwear"", ""supplier"": ""UrbanTex"", ""delivery_date"": ""2025-11-17"", ""days_until_delivery"": 16}",Delivery ETA: 16 days for parka order.
Q003331,Which supplier carries yellow denim?,get_supplier_info,"{""product"": ""denim"", ""category"": ""jeans"", ""color"": ""yellow"", ""supplier"": ""ModaSupply""}","Supplier: ModaSupply, email: john.smith@modasupply.com."
Q003332,Need to replenish mini skirt stock,create_reorder,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""size"": ""30"", ""quantity"": 200}","Restocking 200 mini skirt, ETA 16 days."
Q003333,Give me the sales figures for shorts,get_sales_summary,"{""product"": ""bermuda"", ""category"": ""shorts"", ""color"": ""blue"", ""size"": ""34"", ""supplier"": ""TextilePlus"", ""quantity"": 202, ""revenue"": 2660.05}","Sales breakdown: 202 blue bermuda, $2660.05 revenue."
Q003334,Give me sales numbers for bermuda,get_sales_summary,"{""product"": ""bermuda"", ""category"": ""shorts"", ""color"": ""olive"", ""size"": ""32"", ""quantity"": 174, ""revenue"": 4693.36}",Bermuda sales: 174 units moved this month.
Q003335,Pullover stock count can you,get_stock,"{""product"": ""pullover"", ""category"": ""hoodies"", ""supplier"": ""GarmentCo"", ""quantity"": 218}",There are 218 pullover left in stock.
Q003336,Who's the vendor for windbreaker?,get_supplier_info,"{""product"": ""windbreaker"", ""category"": ""outerwear"", ""size"": ""small"", ""supplier"": ""TextilePlus""}",TextilePlus carries windbreaker.
Q003337,What sweater sells the most?,get_best_seller,"{""product"": ""sweater"", ""category"": ""sweaters"", ""color"": ""purple"", ""supplier"": ""TextilePlus""}",Best selling product: sweater with 18 sales.
Q003338,Sales breakdown for leggings thanks,get_sales_summary,"{""product"": ""leggings"", ""category"": ""activewear"", ""color"": ""blue"", ""size"": ""S"", ""supplier"": ""ThreadLine"", ""quantity"": 486, ""revenue"": 3493.18}",Leggings sales are at 486 units this period.
Q003339,"Yo, we need more athletic wear",create_reorder,"{""product"": ""athletic wear"", ""category"": ""activewear"", ""size"": ""28"", ""quantity"": 408}",Reorder placed: 408 units of athletic wear.
Q003340,What's our #1 seller?,get_best_seller,"{""product"": ""t-shirt"", ""category"": ""t-shirts"", ""color"": ""white""}",Most popular item: white t-shirt with 212 sales.
Q003341,Which pink pullover is most popular?,get_best_seller,"{""product"": ""pullover"", ""category"": ""hoodies"", ""color"": ""pink""}","Best performer: pullover, 131 units moved."
Q003342,Can you tell me how many denim we have please?,get_stock,"{""product"": ""denim"", ""category"": ""jeans"", ""quantity"": 195}","Yes, 195 denim in stock right now."
Q003343,What's the stock level for pullover?,get_stock,"{""product"": ""pullover"", ""category"": ""hoodies"", ""size"": ""extra large"", ""supplier"": ""TextilePlus"", ""quantity"": 19}",Stock level is at 19 for pullover.
Q003344,Create PO for navy shirt,create_reorder,"{""product"": ""shirt"", ""category"": ""t-shirts"", ""color"": ""navy"", ""quantity"": 348}",Order #PO688704: 348 navy shirt from our supplier.
Q003345,Who can supply white skirt?,get_supplier_info,"{""product"": ""skirt"", ""category"": ""skirts"", ""color"": ""white"", ""size"": ""32""}",We source skirts from our supplier.
Q003346,Can you tell me how many rain jacket we have thank you?,get_stock,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""supplier"": ""FashionHub"", ""quantity"": 354}",Stock level is at 354 for rain jacket.
Q003347,Quick check on purple gown stock,get_stock,"{""product"": ""gown"", ""category"": ""dresses"", ""color"": ""purple"", ""quantity"": 334}",Stock level for purple gown: 334 units.
Q003348,Inventory status for gown,get_stock,"{""product"": ""gown"", ""category"": ""dresses"", ""color"": ""gray"", ""supplier"": ""ThreadLine"", ""quantity"": 483}",Inventory check complete: 483 gray gown available.
Q003349,Are there any sports bra available?,get_stock,"{""product"": ""sports bra"", ""category"": ""activewear"", ""supplier"": ""ThreadLine"", ""quantity"": 382}",We're stocked with 382 sports bra.
Q003350,Are there any white hoodies available?,get_stock,"{""product"": ""hoodies"", ""category"": ""hoodies"", ""color"": ""white"", ""quantity"": 487}",Inventory status: 487 units available.
Q003351,Status update on hoodie shipment could you,get_delivery_status,"{""product"": ""hoodie"", ""category"": ""hoodies"", ""color"": ""beige"", ""delivery_date"": ""2025-11-18"", ""days_until_delivery"": 17}",Next delivery from our supplier: 2025-11-18.
Q003352,Which company supplies belt?,get_supplier_info,"{""product"": ""belt"", ""category"": ""accessories""}","We get belt from our supplier, our warehouse."
Q003353,Got any 30 bermuda?,get_stock,"{""product"": ""bermuda"", ""category"": ""shorts"", ""color"": ""beige"", ""size"": ""30"", ""quantity"": 190}",We have 190 units of beige bermuda in stock.
Q003354,What are the numbers on jeans?,get_sales_summary,"{""product"": ""jeans"", ""category"": ""jeans"", ""color"": ""navy"", ""size"": ""XXL"", ""quantity"": 483, ""revenue"": 2916.9}","Today's sales for jeans: 483 units, $2916.9 revenue."
Q003355,Sales breakdown for bermuda,get_sales_summary,"{""product"": ""bermuda"", ""category"": ""shorts"", ""quantity"": 332, ""revenue"": 1391.71}",We moved 332 bermuda yesterday.
Q003356,How's rain jacket performing?,get_sales_summary,"{""product"": ""rain jacket"", ""category"": ""outerwear"", ""size"": ""32"", ""supplier"": ""GarmentCo"", ""quantity"": 351, ""revenue"": 2671.58}","Sales breakdown: 351 rain jacket, $2671.58 revenue."
Q003357,What's the stock level for mini skirt?,get_stock,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""charcoal"", ""quantity"": 102}",We're stocked with 102 charcoal mini skirt.
Q003358,Top products this month please,get_best_seller,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""supplier"": ""TextilePlus""}",Our best selling skirts is mini skirt with 270 units sold.
Q003359,"System, how many red jeans do we have?",get_stock,"{""product"": ""jeans"", ""category"": ""jeans"", ""color"": ""red"", ""supplier"": ""ModaSupply"", ""quantity"": 198}",Current stock: 198 jeans.
Q003360,Pants availability thank you,get_stock,"{""product"": ""pants"", ""category"": ""jeans"", ""color"": ""beige"", ""supplier"": ""TextilePlus"", ""quantity"": 38}",We're showing 38 units of pants in the system.
Q003361,Reorder 486 skirt from supplier,create_reorder,"{""product"": ""skirt"", ""category"": ""skirts"", ""quantity"": 486}",Restocking initiated: 486 skirt.
Q003362,"Yo, who do we order sweater from?",get_supplier_info,"{""product"": ""sweater"", ""category"": ""sweaters"", ""color"": ""charcoal"", ""size"": ""36"", ""supplier"": ""DenimSource""}",DenimSource is the vendor for sweater.
Q003363,Show sales data for sweaters,get_sales_summary,"{""product"": ""knit"", ""category"": ""sweaters"", ""supplier"": ""GarmentCo"", ""quantity"": 386, ""revenue"": 1360.9}","Total sales for sweaters: 386 items, $1360.9."
Q003364,What's the stock level for jacket?,get_stock,"{""product"": ""jacket"", ""category"": ""jackets"", ""color"": ""white"", ""size"": ""28"", ""supplier"": ""GarmentCo"", ""quantity"": 149}",Confirmed: 149 white jacket in warehouse.
Q003365,"Hi, sales stats for dress please",get_sales_summary,"{""product"": ""dress"", ""category"": ""dresses"", ""color"": ""purple"", ""size"": ""M"", ""quantity"": 149, ""revenue"": 2869.6}","Total sales for dresses: 149 items, $2869.6."
Q003366,Add hoodies to next order can you,create_reorder,"{""product"": ""hoodies"", ""category"": ""hoodies"", ""quantity"": 291}",Restocking 291 hoodies - order submitted.
Q003367,Athletic wear stock count could you,get_stock,"{""product"": ""athletic wear"", ""category"": ""activewear"", ""supplier"": ""ApparelPro"", ""quantity"": 123}",Stock count for athletic wear is 123.
Q003368,When's the next delivery from StyleCraft?,get_delivery_status,"{""product"": ""hoodie"", ""category"": ""hoodies"", ""color"": ""blue"", ""size"": ""34"", ""supplier"": ""StyleCraft"", ""delivery_date"": ""2025-11-13"", ""days_until_delivery"": 12}",Next delivery from StyleCraft: 2025-11-13.
Q003369,"Hey, we need more denim",create_reorder,"{""product"": ""denim"", ""category"": ""jeans"", ""size"": ""28"", ""quantity"": 467}","PO created: 467 units, delivery in 7 days."
Q003370,Need to know stock for yellow athletic wear,get_stock,"{""product"": ""athletic wear"", ""category"": ""activewear"", ""color"": ""yellow"", ""size"": ""large"", ""quantity"": 24}",Inventory status: 24 units available.
Q003371,Sales breakdown for jeans,get_sales_summary,"{""product"": ""jeans"", ""category"": ""jeans"", ""supplier"": ""TextilePlus"", ""quantity"": 298, ""revenue"": 1102.7}",Jeans is performing well with 298 units sold.
Q003372,Which supplier carries black sundress?,get_supplier_info,"{""product"": ""sundress"", ""category"": ""dresses"", ""color"": ""black""}","Supplier: our supplier, email: contact@supplier.com."
Q003373,", check if we have coat in",get_stock,"{""product"": ""coat"", ""category"": ""jackets"", ""size"": ""small"", ""supplier"": ""DenimSource"", ""quantity"": 81}",We're showing 81 units of coat in the system.
Q003374,List suppliers for t-shirts,get_supplier_info,"{""product"": ""tee"", ""category"": ""t-shirts"", ""supplier"": ""DenimSource""}",DenimSource carries tee.
Q003375,Got any jeans?,get_stock,"{""product"": ""jeans"", ""category"": ""jeans"", ""color"": ""brown"", ""supplier"": ""ThreadLine"", ""quantity"": 448}",We have 448 units of brown jeans in stock.
Q003376,"Hello, sales stats for tees can you",get_sales_summary,"{""product"": ""tees"", ""category"": ""t-shirts"", ""quantity"": 405, ""revenue"": 3717.33}",Tees is performing well with 405 units sold.
Q003377,Sales report for hoodies pls,get_sales_summary,"{""product"": ""hoodies"", ""category"": ""hoodies"", ""size"": ""XL"", ""supplier"": ""DenimSource"", ""quantity"": 352, ""revenue"": 2763.0}",Revenue from hoodies: $2763.0 with 352 units sold.
Q003378,What's left in hoodies?,get_stock,"{""product"": ""hoodies"", ""category"": ""hoodies"", ""supplier"": ""GarmentCo"", ""quantity"": 13}",Stock level for hoodies: 13 units.
Q003379,Track shipment for bermuda,get_delivery_status,"{""product"": ""bermuda"", ""category"": ""shorts"", ""color"": ""green"", ""supplier"": ""UrbanTex"", ""delivery_date"": ""2025-11-11"", ""days_until_delivery"": 10}",Next bermuda shipment arrives in 10 days from UrbanTex.
Q003380,Order more brown dress from TextilePlus,create_reorder,"{""product"": ""dress"", ""category"": ""dresses"", ""color"": ""brown"", ""size"": ""large"", ""supplier"": ""TextilePlus"", ""quantity"": 196}",Restocking 196 dress - order submitted.
Q003381,Show me suppliers for shorts,get_supplier_info,"{""product"": ""shorts"", ""category"": ""shorts"", ""color"": ""blue"", ""size"": ""small""}",Shorts comes from our supplier based in San Jose.
Q003382,"Hey there , how many sweatshirt do we have?",get_stock,"{""product"": ""sweatshirt"", ""category"": ""hoodies"", ""supplier"": ""StyleCraft"", ""quantity"": 312}",Inventory check complete: 312 sweatshirt available.
Q003383,Order more parka from supplier,create_reorder,"{""product"": ""parka"", ""category"": ""outerwear"", ""quantity"": 482}","PO created: 482 units, delivery in 8 days."
Q003384,"Yo, supplier for pullover please",get_supplier_info,"{""product"": ""pullover"", ""category"": ""hoodies"", ""color"": ""black""}","Supplier: our supplier, email: contact@supplier.com."
Q003385,Reorder hoodie can you,create_reorder,"{""product"": ""hoodie"", ""category"": ""hoodies"", ""quantity"": 291}",Reorder confirmed for hoodie.
Q003386,How much yoga pants stock do we have?,get_stock,"{""product"": ""yoga pants"", ""category"": ""activewear"", ""supplier"": ""DenimSource"", ""quantity"": 317}",Inventory check complete: 317 yoga pants available.
Q003387,Where do we get mini skirt?,get_supplier_info,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""size"": ""XL"", ""supplier"": ""ModaSupply""}",We order mini skirt from ModaSupply.
Q003388,Which supplier has yellow knit?,get_supplier_info,"{""product"": ""knit"", ""category"": ""sweaters"", ""color"": ""yellow"", ""size"": ""small"", ""supplier"": ""GarmentCo""}","Supplier: GarmentCo, email: lisa.brown@garmentco.com."
Q003389,Order more gray sports bra from supplier,create_reorder,"{""product"": ""sports bra"", ""category"": ""activewear"", ""color"": ""gray"", ""size"": ""32"", ""quantity"": 204}",Reorder request processed for sports bra.
Q003390,Quick check on brown sports bra stock,get_stock,"{""product"": ""sports bra"", ""category"": ""activewear"", ""color"": ""brown"", ""supplier"": ""ApparelPro"", ""quantity"": 335}",We have 335 units of brown sports bra in stock.
Q003391,Order 165 units of sundress,create_reorder,"{""product"": ""sundress"", ""category"": ""dresses"", ""color"": ""green"", ""size"": ""L"", ""supplier"": ""ModaSupply"", ""quantity"": 165}",Order #PO383763: 165 green sundress from ModaSupply.
Q003392,Generate purchase order for mini skirt,create_reorder,"{""product"": ""mini skirt"", ""category"": ""skirts"", ""color"": ""pink"", ""size"": ""L"", ""supplier"": ""FabricWorks"", ""quantity"": 487}",Order confirmed: 487 pink mini skirt from FabricWorks.
Q003393,Do we have grey denim in ?,get_stock,"{""product"": ""denim"", ""category"": ""jeans"", ""color"": ""grey"", ""quantity"": 45}",There are 45 denim left in stock.
Q003394,Best performing scarf pls,get_best_seller,"{""product"": ""scarf"", ""category"": ""accessories"", ""size"": ""30"", ""supplier"": ""DenimSource""}","Best performer: scarf, 98 units moved."
Q003395,What's trending in jackets?,get_best_seller,"{""product"": ""jacket"", ""category"": ""jackets""}",Jacket is flying off shelves - 452 sold.
Q003396,"Hi, we need more pink cardigan",create_reorder,"{""product"": ""cardigan"", ""category"": ""sweaters"", ""color"": ""pink"", ""size"": ""extra large"", ""supplier"": ""TextilePlus"", ""quantity"": 430}",Reorder placed: 430 units of cardigan.
Q003397,What's our best selling activewear?,get_best_seller,"{""product"": ""sports bra"", ""category"": ""activewear"", ""color"": ""red""}",Our best selling activewear is red sports bra with 462 units sold.
