supplier_id,supplier_name,contact_name,contact_email,phone_number,address,city,state,product_categories_supplied,purchase_order_id,order_date,delivery_date,status,total_cost,payment_status
SUP00040,ProStyle Trading,Brian Diaz,brian.diaz@prostyletrading.com,(327) 937-5920,8408 Trade Center Blvd,Louisville,KY,"Jackets, Outerwear",PO0001988,2024-05-25,2024-05-30,Shipped,551.97,Partial
SUP00064,EliteClothing Textiles,Jessica Hall,jessica.hall@eliteclothingte.com,(687) 861-9041,7442 Main St,Philadelphia,PA,Shorts,PO0001989,2024-06-02,2024-06-17,Delivered,1394.18,Paid
SUP00056,VogueSupply Supply Co.,Stephanie Adams,stephanie.adams@voguesupplysupp.com,(241) 972-1508,4151 Industrial Way,New York,NY,"Shirts, T-Shirts",PO0001990,2024-04-16,2024-04-29,Delivered,434.61,Paid
SUP00104,QualityApparel Partners,Deborah Campbell,deborah.campbell@qualityapparelp.com,(358) 624-2622,8117 Fourth St,Louisville,KY,"Jackets, Jeans, Shirts, Sweaters",PO0001991,2024-08-19,2024-08-26,Delivered,1256.29,Paid
SUP00064,EliteClothing Textiles,Jessica Hall,jessica.hall@eliteclothingte.com,(687) 861-9041,7442 Main St,Philadelphia,PA,Shorts,PO0001992,2024-06-26,2024-07-14,Delivered,1649.48,Paid
SUP00048,ApparelSource Industries,Emily Lewis,emily.lewis@apparelsourcein.com,(362) 961-8777,7473 Business Park Rd,San Francisco,CA,"Dresses, Jackets, Skirts",PO0001993,2024-05-21,2024-05-26,Delivered,2784.06,Paid
SUP00138,QualityApparel Solutions,Lisa Johnson,lisa.johnson@qualityapparels.com,(571) 516-3953,3609 Distribution Dr,Fresno,CA,T-Shirts,PO0001994,2024-09-16,2024-10-08,Shipped,520.38,Partial
SUP00102,VogueSupply Supply Co.,Kevin Evans,kevin.evans@voguesupplysupp.com,(675) 917-5951,6789 Cedar Ln,San Diego,CA,Jeans,PO0001995,2024-07-23,2024-08-06,Delivered,543.95,Paid
SUP00047,GarmentHub Apparel,Linda Robinson,linda.robinson@garmenthubappar.com,(336) 675-9702,9257 Fourth St,El Paso,TX,"Activewear, Dresses, Shorts, Skirts",PO0001996,2024-10-08,2024-10-14,Delivered,1410.01,Paid
SUP00017,TrendyTextiles Imports,Carol White,carol.white@trendytextilesi.com,(648) 729-8397,2082 Commerce Dr,Charlotte,NC,Jeans,PO0001997,2024-05-25,2024-06-13,Shipped,1255.71,Paid
SUP00071,ThreadLine Solutions,Ronald Clark,ronald.clark@threadlinesolut.com,(820) 810-4697,8661 Supply Chain Ave,Milwaukee,WI,"Activewear, Jackets, Outerwear, Shorts",PO0001998,2024-01-07,2024-01-23,Delivered,1798.87,Paid
SUP00106,TextileTrade Apparel,Sandra Garcia,sandra.garcia@textiletradeapp.com,(878) 417-1349,928 Distribution Dr,San Francisco,CA,"Activewear, Dresses, Hoodies, Shirts",PO0001999,2023-11-20,2023-11-24,Pending,778.38,Paid
SUP00132,VogueSupply Apparel,Jeffrey Garcia,jeffrey.garcia@voguesupplyappa.com,(829) 808-9307,6399 Market St,Oakland,CA,"Jeans, Outerwear, Shirts, Skirts",PO0002000,2023-11-29,2023-12-10,Shipped,852.32,Partial
SUP00039,TextilePlus LLC,John Rivera,john.rivera@textileplusllc.com,(646) 201-9518,8921 Industrial Way,Portland,OR,"Accessories, Sweaters",PO0002001,2024-01-18,2024-01-25,Pending,4574.65,Pending
SUP00047,GarmentHub Apparel,Linda Robinson,linda.robinson@garmenthubappar.com,(336) 675-9702,9257 Fourth St,El Paso,TX,"Activewear, Dresses, Shorts, Skirts",PO0002002,2024-06-17,2024-07-03,Shipped,847.24,Paid
SUP00122,ThreadLine Trading,Margaret Davis,margaret.davis@threadlinetradi.com,(490) 894-8972,8733 Trade Center Blvd,Houston,TX,Activewear,PO0002003,2024-01-22,2024-01-27,Pending,5000.0,Partial
SUP00072,SwiftFashion Partners,Patricia Flores,patricia.flores@swiftfashionpar.com,(957) 301-4404,3557 Business Park Rd,Philadelphia,PA,T-Shirts,PO0002004,2024-08-15,2024-09-02,Delivered,2047.03,Paid
SUP00133,PremiumFabrics Partners,Donald Allen,donald.allen@premiumfabricsp.com,(354) 263-8381,1795 Distribution Dr,Philadelphia,PA,"Jeans, T-Shirts",PO0002005,2024-03-08,2024-03-12,Pending,1583.48,Pending
SUP00115,FabricWorks International,Michael Mitchell,michael.mitchell@fabricworksinte.com,(956) 581-3131,9215 Oak Ave,Oakland,CA,"Accessories, Hoodies",PO0002006,2024-01-10,2024-01-23,Delivered,304.69,Paid
SUP00087,ChicTextiles Group,Melissa Phillips,melissa.phillips@chictextilesgro.com,(590) 595-3492,8215 Oak Ave,San Diego,CA,"Activewear, Sweaters",PO0002007,2024-05-05,2024-05-20,Shipped,2906.49,Partial
SUP00148,VogueSupply Textiles,Michelle Robinson,michelle.robinson@voguesupplytext.com,(264) 313-9189,9876 Second St,New York,NY,"Activewear, Shirts",PO0002008,2024-10-10,2024-10-29,Shipped,856.35,Paid
SUP00058,SwiftFashion Distributors,Karen Torres,karen.torres@swiftfashiondis.com,(893) 584-7498,3349 Maple Dr,San Francisco,CA,Jackets,PO0002009,2024-01-31,2024-02-05,Delivered,3095.43,Partial
SUP00017,TrendyTextiles Imports,Carol White,carol.white@trendytextilesi.com,(648) 729-8397,2082 Commerce Dr,Charlotte,NC,Jeans,PO0002010,2024-10-09,2024-10-16,Shipped,1021.27,Pending
SUP00141,ModaSupply Partners,Charles Carter,charles.carter@modasupplypartn.com,(966) 659-4833,8849 Commerce Dr,Boston,MA,"Outerwear, Shirts, Skirts, Sweaters",PO0002011,2023-12-14,2023-12-26,Delivered,979.88,Paid
SUP00130,VogueSupply Imports,Michelle Lee,michelle.lee@voguesupplyimpo.com,(842) 523-3473,7305 Maple Dr,Tucson,AZ,"Jackets, Outerwear",PO0002012,2024-06-02,2024-06-08,Shipped,1473.69,Pending
SUP00147,EliteClothing Manufacturing,Joshua King,joshua.king@eliteclothingma.com,(633) 313-5720,3993 Trade Center Blvd,Dallas,TX,Shorts,PO0002013,2023-11-14,2023-11-30,Shipped,2485.38,Pending
SUP00102,VogueSupply Supply Co.,Kevin Evans,kevin.evans@voguesupplysupp.com,(675) 917-5951,6789 Cedar Ln,San Diego,CA,Jeans,PO0002014,2024-03-15,2024-03-30,Shipped,1078.97,Paid
SUP00149,UrbanWear Wholesale,Charles Ramirez,charles.ramirez@urbanwearwholes.com,(201) 829-6780,4041 Third Ave,Louisville,KY,Accessories,PO0002015,2024-10-03,2024-10-18,Shipped,4260.6,Paid
SUP00129,DenimSource Partners,Barbara Carter,barbara.carter@denimsourcepart.com,(977) 871-2234,3002 Broadway,Albuquerque,NM,"Activewear, Outerwear, Skirts",PO0002016,2024-09-16,2024-09-17,Pending,882.38,Pending
SUP00127,TrendyTextiles Solutions,Jennifer Sanchez,jennifer.sanchez@trendytextiless.com,(517) 963-6562,3730 Distribution Dr,Austin,TX,Accessories,PO0002017,2024-05-14,2024-06-11,Shipped,3432.32,Paid
SUP00058,SwiftFashion Distributors,Karen Torres,karen.torres@swiftfashiondis.com,(893) 584-7498,3349 Maple Dr,San Francisco,CA,Jackets,PO0002018,2024-07-21,2024-08-04,Shipped,1943.97,Partial
SUP00110,ModaSupply Solutions,Joseph Flores,joseph.flores@modasupplysolut.com,(244) 944-9543,5041 Market St,New York,NY,Skirts,PO0002019,2024-08-10,2024-08-17,Shipped,3163.9,Partial
SUP00136,ChicTextiles Apparel,Brian Hill,brian.hill@chictextilesapp.com,(353) 541-2335,9647 Park Blvd,Detroit,MI,"Accessories, Outerwear",PO0002020,2023-12-15,2023-12-26,Delivered,2587.97,Paid
SUP00019,GarmentCo Imports,Ashley Wilson,ashley.wilson@garmentcoimport.com,(752) 335-8744,4081 Broadway,Louisville,KY,Hoodies,PO0002021,2023-12-26,2024-01-13,Pending,729.44,Pending
SUP00028,FabricWorks Solutions,Susan Allen,susan.allen@fabricworkssolu.com,(471) 335-6718,1227 Commerce Dr,Portland,OR,Skirts,PO0002022,2023-12-16,2023-12-24,Delivered,1727.79,Paid
SUP00138,QualityApparel Solutions,Lisa Johnson,lisa.johnson@qualityapparels.com,(571) 516-3953,3609 Distribution Dr,Fresno,CA,T-Shirts,PO0002023,2023-12-08,2023-12-08,Cancelled,943.22,Partial
SUP00101,SwiftFashion International,Jason Green,jason.green@swiftfashionint.com,(580) 310-4830,7824 Main St,Oakland,CA,"Activewear, Shirts",PO0002024,2024-04-19,2024-04-23,Pending,1779.69,Paid
SUP00137,TrendyTextiles Wholesale,Joshua Rivera,joshua.rivera@trendytextilesw.com,(286) 517-7171,5481 Park Blvd,Atlanta,GA,Accessories,PO0002025,2023-12-13,2023-12-25,Pending,985.23,Pending
SUP00048,ApparelSource Industries,Emily Lewis,emily.lewis@apparelsourcein.com,(362) 961-8777,7473 Business Park Rd,San Francisco,CA,"Dresses, Jackets, Skirts",PO0002026,2023-11-27,2023-11-30,Delivered,1152.47,Paid
SUP00115,FabricWorks International,Michael Mitchell,michael.mitchell@fabricworksinte.com,(956) 581-3131,9215 Oak Ave,Oakland,CA,"Accessories, Hoodies",PO0002027,2024-10-29,2024-11-14,Shipped,1741.3,Paid
SUP00097,VogueSupply Inc.,Michelle Taylor,michelle.taylor@voguesupplyinc.com,(894) 973-3240,1691 Oak Ave,Boston,MA,"Activewear, Jeans, Sweaters",PO0002028,2023-12-03,2023-12-18,Pending,1226.58,Paid
SUP00032,GarmentCo Wholesale,Deborah Lewis,deborah.lewis@garmentcowholes.com,(764) 922-8007,9289 Main St,Dallas,TX,Outerwear,PO0002029,2024-01-14,2024-02-01,Shipped,292.39,Paid
SUP00106,TextileTrade Apparel,Sandra Garcia,sandra.garcia@textiletradeapp.com,(878) 417-1349,928 Distribution Dr,San Francisco,CA,"Activewear, Dresses, Hoodies, Shirts",PO0002030,2024-02-06,2024-02-12,Delivered,434.68,Paid
SUP00056,VogueSupply Supply Co.,Stephanie Adams,stephanie.adams@voguesupplysupp.com,(241) 972-1508,4151 Industrial Way,New York,NY,"Shirts, T-Shirts",PO0002031,2024-08-31,2024-09-10,Delivered,898.14,Paid
SUP00055,PremiumFabrics Textiles,Matthew Moore,matthew.moore@premiumfabricst.com,(970) 631-5133,1441 Broadway,New York,NY,"Jeans, Shirts, Sweaters",PO0002032,2024-04-26,2024-05-04,Delivered,5000.0,Partial
SUP00036,FashionHub Inc.,Jason Robinson,jason.robinson@fashionhubinc.com,(558) 512-4728,3752 Main St,Fort Worth,TX,"Hoodies, Jackets",PO0002033,2024-01-23,2024-02-07,Shipped,2087.74,Pending
SUP00094,DenimSource Supply Co.,Mark Thompson,mark.thompson@denimsourcesupp.com,(801) 506-7951,4197 Market St,Boston,MA,Shorts,PO0002034,2024-06-09,2024-06-12,Delivered,2032.97,Paid
SUP00146,UrbanWear Apparel,William Carter,william.carter@urbanwearappare.com,(922) 680-8349,186 Maple Dr,New York,NY,T-Shirts,PO0002035,2024-10-12,2024-10-15,Delivered,474.52,Partial
SUP00102,VogueSupply Supply Co.,Kevin Evans,kevin.evans@voguesupplysupp.com,(675) 917-5951,6789 Cedar Ln,San Diego,CA,Jeans,PO0002036,2024-09-07,2024-09-10,Delivered,2146.77,Paid
SUP00052,ClothingDirect Textiles,Matthew Diaz,matthew.diaz@clothingdirectt.com,(629) 751-9947,9983 Commerce Dr,Fresno,CA,Shorts,PO0002037,2024-07-04,2024-07-16,Delivered,485.78,Paid
SUP00148,VogueSupply Textiles,Michelle Robinson,michelle.robinson@voguesupplytext.com,(264) 313-9189,9876 Second St,New York,NY,"Activewear, Shirts",PO0002038,2024-02-07,2024-02-15,Pending,820.19,Pending
SUP00069,ThreadLine Apparel,James Torres,james.torres@threadlineappar.com,(491) 680-8843,7316 Distribution Dr,Jacksonville,FL,"Activewear, Hoodies, Jackets, Skirts",PO0002039,2024-06-25,2024-07-06,Delivered,2183.1,Partial
SUP00066,PremiumFabrics Trading,George Robinson,george.robinson@premiumfabricst.com,(477) 513-5118,3877 Cedar Ln,Fort Worth,TX,"Dresses, Outerwear",PO0002040,2024-06-26,2024-07-11,Delivered,1544.87,Paid
SUP00145,TrendyTextiles Supply Co.,Lisa Anderson,lisa.anderson@trendytextiless.com,(228) 526-2623,5593 Park Blvd,San Diego,CA,Skirts,PO0002041,2024-01-12,2024-01-23,Delivered,797.45,Paid
SUP00053,GlobalGarments Distributors,Matthew Perez,matthew.perez@globalgarmentsd.com,(884) 895-7624,2804 Market St,San Diego,CA,"Accessories, Dresses, Jeans, Shorts",PO0002042,2024-06-11,2024-06-17,Delivered,480.05,Paid
SUP00002,StyleCraft Distributors,Jennifer Wilson,jennifer.wilson@stylecraftdistr.com,(438) 717-1434,9295 Industrial Way,Miami,FL,"Activewear, Skirts",PO0002043,2024-06-30,2024-07-05,Shipped,2887.86,Paid
SUP00020,ClassicThreads International,Daniel Ramirez,daniel.ramirez@classicthreadsi.com,(620) 678-1887,1712 Oak Ave,Memphis,TN,"Accessories, Hoodies, Shirts",PO0002044,2024-08-09,2024-08-18,Delivered,2028.13,Paid
SUP00061,VogueSupply LLC,Michelle Phillips,michelle.phillips@voguesupplyllc.com,(751) 993-8921,7716 Logistics Pkwy,Seattle,WA,"Hoodies, Shirts",PO0002045,2024-01-22,2024-02-07,Pending,723.52,Partial
SUP00012,MetroTextiles LLC,Emily Parker,emily.parker@metrotextilesll.com,(211) 896-2876,8897 Business Park Rd,Nashville,TN,Shorts,PO0002046,2024-04-15,2024-05-01,Pending,1478.73,Pending
SUP00071,ThreadLine Solutions,Ronald Clark,ronald.clark@threadlinesolut.com,(820) 810-4697,8661 Supply Chain Ave,Milwaukee,WI,"Activewear, Jackets, Outerwear, Shorts",PO0002047,2024-02-20,2024-02-20,Cancelled,835.29,Pending
SUP00059,TextileTrade Imports,Joshua Phillips,joshua.phillips@textiletradeimp.com,(323) 779-1672,5788 Second St,Baltimore,MD,"Dresses, Hoodies",PO0002048,2024-04-09,2024-04-29,Pending,1012.34,Paid
SUP00042,ClothingDirect Inc.,Margaret Gomez,margaret.gomez@clothingdirecti.com,(793) 821-6279,7718 Market St,Milwaukee,WI,"Dresses, Skirts",PO0002049,2024-05-11,2024-05-11,Cancelled,675.26,Pending
SUP00066,PremiumFabrics Trading,George Robinson,george.robinson@premiumfabricst.com,(477) 513-5118,3877 Cedar Ln,Fort Worth,TX,"Dresses, Outerwear",PO0002050,2024-06-02,2024-06-10,Shipped,642.4,Paid
SUP00131,SwiftFashion Distributors,Daniel Allen,daniel.allen@swiftfashiondis.com,(275) 517-8565,7504 Oak Ave,Chicago,IL,"Hoodies, Jackets",PO0002051,2024-04-10,2024-04-26,Delivered,751.62,Paid
SUP00049,VogueSupply Inc.,Sarah Lewis,sarah.lewis@voguesupplyinc.com,(279) 930-5681,3941 Business Park Rd,Nashville,TN,"Dresses, Hoodies",PO0002052,2024-02-09,2024-02-14,Delivered,2067.73,Paid
SUP00141,ModaSupply Partners,Charles Carter,charles.carter@modasupplypartn.com,(966) 659-4833,8849 Commerce Dr,Boston,MA,"Outerwear, Shirts, Skirts, Sweaters",PO0002053,2024-10-29,2024-11-17,Delivered,1945.25,Paid
SUP00077,GarmentCo Distributors,Jennifer Anderson,jennifer.anderson@garmentcodistri.com,(890) 789-1339,4515 Third Ave,Houston,TX,"Dresses, Skirts, T-Shirts",PO0002054,2023-11-11,2023-11-22,Pending,765.64,Pending
SUP00092,MetroTextiles International,Andrew Baker,andrew.baker@metrotextilesin.com,(384) 374-3868,1393 Fourth St,Las Vegas,NV,"Shirts, Skirts",PO0002055,2023-12-13,2023-12-30,Delivered,236.95,Pending
SUP00147,EliteClothing Manufacturing,Joshua King,joshua.king@eliteclothingma.com,(633) 313-5720,3993 Trade Center Blvd,Dallas,TX,Shorts,PO0002056,2024-03-17,2024-03-20,Delivered,2590.58,Paid
SUP00055,PremiumFabrics Textiles,Matthew Moore,matthew.moore@premiumfabricst.com,(970) 631-5133,1441 Broadway,New York,NY,"Jeans, Shirts, Sweaters",PO0002057,2024-01-14,2024-01-26,Pending,3144.82,Pending
SUP00088,TextileTrade Supply Co.,Laura Diaz,laura.diaz@textiletradesup.com,(650) 302-9617,7586 Main St,San Jose,CA,"Accessories, T-Shirts",PO0002058,2024-04-17,2024-04-29,Delivered,897.3,Paid
SUP00038,GarmentCo Distributors,Michael Hill,michael.hill@garmentcodistri.com,(644) 553-6139,7249 Fourth St,Sacramento,CA,Activewear,PO0002059,2024-04-13,2024-04-29,Delivered,100.0,Paid
SUP00120,TextilePlus International,Anthony Robinson,anthony.robinson@textileplusinte.com,(549) 361-7062,5205 Distribution Dr,Philadelphia,PA,"Activewear, Outerwear, T-Shirts",PO0002060,2024-09-27,2024-10-04,Delivered,885.18,Paid
SUP00104,QualityApparel Partners,Deborah Campbell,deborah.campbell@qualityapparelp.com,(358) 624-2622,8117 Fourth St,Louisville,KY,"Jackets, Jeans, Shirts, Sweaters",PO0002061,2024-02-09,2024-02-26,Shipped,2345.29,Pending
SUP00068,ClothingDirect Inc.,Lisa Lopez,lisa.lopez@clothingdirecti.com,(509) 214-9751,2173 Business Park Rd,Houston,TX,"Dresses, Jackets, Skirts, T-Shirts",PO0002062,2023-11-07,2023-11-17,Pending,3056.43,Paid
SUP00097,VogueSupply Inc.,Michelle Taylor,michelle.taylor@voguesupplyinc.com,(894) 973-3240,1691 Oak Ave,Boston,MA,"Activewear, Jeans, Sweaters",PO0002063,2024-06-04,2024-06-07,Delivered,1019.16,Partial
SUP00074,UrbanWear Apparel,Sandra Jones,sandra.jones@urbanwearappare.com,(903) 439-5334,9763 Industrial Way,Baltimore,MD,Shirts,PO0002064,2024-05-15,2024-06-02,Delivered,1221.56,Paid
SUP00143,VogueSupply Group,Laura White,laura.white@voguesupplygrou.com,(767) 305-9452,2142 Trade Center Blvd,Philadelphia,PA,"Dresses, Jackets, Skirts",PO0002065,2024-06-22,2024-07-01,Delivered,357.9,Paid
SUP00085,GarmentCo Apparel,James Jackson,james.jackson@garmentcoappare.com,(943) 505-9022,2534 Market St,Miami,FL,"Dresses, Sweaters",PO0002066,2024-04-15,2024-04-16,Delivered,2155.0,Paid
SUP00049,VogueSupply Inc.,Sarah Lewis,sarah.lewis@voguesupplyinc.com,(279) 930-5681,3941 Business Park Rd,Nashville,TN,"Dresses, Hoodies",PO0002067,2024-04-11,2024-04-24,Delivered,611.77,Paid
SUP00056,VogueSupply Supply Co.,Stephanie Adams,stephanie.adams@voguesupplysupp.com,(241) 972-1508,4151 Industrial Way,New York,NY,"Shirts, T-Shirts",PO0002068,2024-04-17,2024-05-07,Pending,793.65,Pending
SUP00080,PremiumFabrics LLC,Christopher Davis,christopher.davis@premiumfabricsl.com,(991) 613-9431,118 Second St,Albuquerque,NM,"Dresses, Shirts",PO0002069,2024-08-19,2024-08-21,Pending,666.16,Pending
SUP00022,StyleCraft Imports,Paul Turner,paul.turner@stylecraftimpor.com,(215) 295-4872,2824 Logistics Pkwy,Fresno,CA,"Jeans, Shorts",PO0002070,2023-12-04,2023-12-07,Pending,1588.97,Paid
SUP00108,GarmentCo Textiles,Elizabeth Davis,elizabeth.davis@garmentcotextil.com,(876) 226-3159,343 Warehouse Ln,San Francisco,CA,"Jeans, T-Shirts",PO0002071,2023-12-19,2023-12-31,Shipped,4142.11,Paid
SUP00114,QualityApparel Manufacturing,Michael Lee,michael.lee@qualityapparelm.com,(637) 520-5176,6232 Park Blvd,Tucson,AZ,Hoodies,PO0002072,2024-07-11,2024-07-24,Delivered,1175.58,Paid
SUP00056,VogueSupply Supply Co.,Stephanie Adams,stephanie.adams@voguesupplysupp.com,(241) 972-1508,4151 Industrial Way,New York,NY,"Shirts, T-Shirts",PO0002073,2024-01-20,2024-02-07,Delivered,291.95,Paid
SUP00016,ApparelPro Imports,Donald Scott,donald.scott@apparelproimpor.com,(369) 471-9645,7032 Industrial Way,Miami,FL,"Jackets, Outerwear, Shirts",PO0002074,2024-03-14,2024-03-22,Delivered,445.92,Paid
SUP00010,ChicTextiles Solutions,Paul Taylor,paul.taylor@chictextilessol.com,(964) 798-8019,9660 Supply Chain Ave,Portland,OR,T-Shirts,PO0002075,2024-10-24,2024-11-01,Pending,476.18,Pending
SUP00145,TrendyTextiles Supply Co.,Lisa Anderson,lisa.anderson@trendytextiless.com,(228) 526-2623,5593 Park Blvd,San Diego,CA,Skirts,PO0002076,2024-01-11,2024-01-28,Shipped,3036.1,Pending
SUP00066,PremiumFabrics Trading,George Robinson,george.robinson@premiumfabricst.com,(477) 513-5118,3877 Cedar Ln,Fort Worth,TX,"Dresses, Outerwear",PO0002077,2024-07-20,2024-07-30,Delivered,2249.74,Paid
SUP00080,PremiumFabrics LLC,Christopher Davis,christopher.davis@premiumfabricsl.com,(991) 613-9431,118 Second St,Albuquerque,NM,"Dresses, Shirts",PO0002078,2023-11-22,2023-11-29,Shipped,831.45,Pending
SUP00002,StyleCraft Distributors,Jennifer Wilson,jennifer.wilson@stylecraftdistr.com,(438) 717-1434,9295 Industrial Way,Miami,FL,"Activewear, Skirts",PO0002079,2024-10-26,2024-10-29,Shipped,3118.48,Partial
SUP00021,TextilePlus Solutions,Mark Rodriguez,mark.rodriguez@textileplussolu.com,(632) 387-5563,7679 Commerce Dr,Phoenix,AZ,"Dresses, Hoodies",PO0002080,2024-02-18,2024-02-23,Delivered,485.95,Paid
SUP00041,EliteClothing Wholesale,Richard Clark,richard.clark@eliteclothingwh.com,(880) 588-3851,9424 Trade Center Blvd,Memphis,TN,"Jackets, Jeans",PO0002081,2024-08-12,2024-08-24,Shipped,1822.21,Paid
SUP00089,FabricWorks Group,Timothy Taylor,timothy.taylor@fabricworksgrou.com,(546) 838-7512,1415 Distribution Dr,Miami,FL,"Accessories, Sweaters",PO0002082,2024-04-21,2024-04-28,Shipped,875.66,Paid
SUP00042,ClothingDirect Inc.,Margaret Gomez,margaret.gomez@clothingdirecti.com,(793) 821-6279,7718 Market St,Milwaukee,WI,"Dresses, Skirts",PO0002083,2023-11-16,2023-12-01,Delivered,394.18,Paid
SUP00064,EliteClothing Textiles,Jessica Hall,jessica.hall@eliteclothingte.com,(687) 861-9041,7442 Main St,Philadelphia,PA,Shorts,PO0002084,2024-02-04,2024-02-14,Delivered,2040.53,Pending
SUP00027,GarmentCo International,William Nelson,william.nelson@garmentcointern.com,(860) 507-8491,5280 Maple Dr,Los Angeles,CA,"Activewear, Hoodies",PO0002085,2024-08-19,2024-08-29,Delivered,1053.52,Pending
SUP00126,UrbanTex Trading,David Phillips,david.phillips@urbantextrading.com,(832) 671-6928,1543 Logistics Pkwy,San Antonio,TX,Activewear,PO0002086,2024-05-04,2024-06-03,Shipped,1661.15,Partial
SUP00126,UrbanTex Trading,David Phillips,david.phillips@urbantextrading.com,(832) 671-6928,1543 Logistics Pkwy,San Antonio,TX,Activewear,PO0002087,2024-02-21,2024-03-14,Shipped,3927.9,Paid
SUP00054,FabricWorks Imports,Margaret Rodriguez,margaret.rodriguez@fabricworksimpo.com,(672) 386-1823,4362 Supply Chain Ave,El Paso,TX,Sweaters,PO0002088,2024-07-14,2024-07-27,Delivered,1397.86,Paid
SUP00116,QualityApparel Trading,Laura Nelson,laura.nelson@qualityapparelt.com,(968) 633-1842,4812 Fourth St,Boston,MA,"Activewear, Dresses",PO0002089,2024-07-10,2024-07-26,Shipped,554.06,Partial
SUP00122,ThreadLine Trading,Margaret Davis,margaret.davis@threadlinetradi.com,(490) 894-8972,8733 Trade Center Blvd,Houston,TX,Activewear,PO0002090,2024-03-08,2024-03-11,Delivered,3925.12,Pending
SUP00096,TrendyTextiles LLC,James Torres,james.torres@trendytextilesl.com,(902) 996-1803,8238 Trade Center Blvd,Charlotte,NC,"Shirts, Sweaters",PO0002091,2023-11-07,2023-11-16,Shipped,1327.06,Paid
SUP00089,FabricWorks Group,Timothy Taylor,timothy.taylor@fabricworksgrou.com,(546) 838-7512,1415 Distribution Dr,Miami,FL,"Accessories, Sweaters",PO0002092,2024-01-22,2024-02-03,Delivered,774.52,Partial
SUP00115,FabricWorks International,Michael Mitchell,michael.mitchell@fabricworksinte.com,(956) 581-3131,9215 Oak Ave,Oakland,CA,"Accessories, Hoodies",PO0002093,2024-05-10,2024-05-13,Delivered,2216.47,Paid
SUP00007,TextilePlus Imports,Sarah Hall,sarah.hall@textileplusimpo.com,(899) 863-2169,2903 Second St,San Francisco,CA,Shorts,PO0002094,2024-01-02,2024-01-12,Delivered,923.48,Partial
