product_id,name,category,sub_category,color,size,cost_price,selling_price,stock_quantity,reorder_threshold,supplier_id,last_restock_date,location,barcode
CLO-11527,Gray Scarf,Accessories,Scarf,Gray,M,7.0,16.0,40,5,SUP-010,2025-08-03,SF Downtown Store,1764172680808
CLO-11528,Black Premium Hoodie,Jackets,Hoodie,Black,XL,36.0,72.0,120,12,SUP-015,2025-09-18,Palo Alto Outlet,1571290150713
CLO-11529,Gray Crewneck T-Shirt,Tops,T-Shirt,Gray,L,7.0,14.0,290,13,SUP-001,2025-06-15,Online Warehouse,8067130735104
CLO-11530,White Blouse,Tops,Blouse,White,S,16.0,32.0,200,14,SUP-006,2025-10-01,SF Downtown Store,5847436213009
CLO-11531,Blue Denim Jacket,Jackets,Coat,Blue,M,42.0,84.0,30,9,SUP-018,2025-08-14,Palo Alto Outlet,6258857669470
CLO-11532,Beige Scarf,Accessories,Scarf,Beige,L,6.5,14.0,55,6,SUP-017,2025-09-07,Online Warehouse,3180533962746
CLO-11533,Purple Tank Top,Tops,Tank Top,Purple,XS,5.0,10.0,100,8,SUP-019,2025-07-07,SF Downtown Store,6621591832700
CLO-11534,Green Chino Shorts,Bottomwear,Shorts,Green,S,14.5,29.0,150,12,SUP-020,2025-09-30,Online Warehouse,0466614590110
CLO-11535,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,36.5,72.0,220,15,SUP-003,2025-09-12,SF Downtown Store,7977140049388
CLO-11536,Black Cotton Hoodie,Jackets,Hoodie,Black,L,28.0,56.0,95,12,SUP-007,2025-10-02,Palo Alto Outlet,1949053152049
CLO-11537,White Cotton T-Shirt,Tops,T-Shirt,White,S,5.5,12.0,320,10,SUP-002,2025-08-29,Online Warehouse,9809497698731
CLO-11538,Gray V-Neck T-Shirt,Tops,T-Shirt,Gray,M,6.0,14.0,280,12,SUP-005,2025-09-28,SF Downtown Store,3797166984166
CLO-11539,Red Blouse,Tops,Blouse,Red,XS,18.0,34.0,60,10,SUP-011,2025-10-08,Palo Alto Outlet,1237407794332
CLO-11540,Blue Belt Accessory,Accessories,Belt,Blue,XL,9.0,18.0,40,8,SUP-014,2025-07-15,Online Warehouse,5623899499197
CLO-11541,Navy Cardigan,Jackets,Cardigan,Navy,L,22.0,44.0,90,12,SUP-009,2025-09-18,SF Downtown Store,0142620370878
CLO-11542,Black Cap,Accessories,Cap,Black,XS,6.5,13.0,70,8,SUP-012,2025-08-04,Palo Alto Outlet,2116020418135
CLO-11543,Beige Blazer,Jackets,Blazer,Beige,XL,44.0,88.0,30,6,SUP-016,2025-07-29,Online Warehouse,9989897211708
CLO-11544,Blue Jeans Shorts,Bottomwear,Shorts,Blue,S,14.0,28.0,180,12,SUP-004,2025-10-01,SF Downtown Store,8948018644822
CLO-11545,White Tank Top,Tops,Tank Top,White,XS,7.0,15.0,150,10,SUP-003,2025-09-25,Palo Alto Outlet,1758839785708
CLO-11546,Purple Silk Scarf,Accessories,Scarf,Purple,M,12.0,24.0,25,5,SUP-008,2025-08-15,Online Warehouse,2004806757123
CLO-11547,Green Cardigan,Jackets,Cardigan,Green,M,20.0,40.0,70,10,SUP-013,2025-09-10,SF Downtown Store,6914961128794
CLO-11548,Brown Leather Belt,Accessories,Belt,Brown,L,11.0,22.0,55,8,SUP-015,2025-07-30,Palo Alto Outlet,2968827697040
CLO-11549,Navy Hoodie,Tops,Hoodie,Navy,XL,25.0,50.0,110,12,SUP-010,2025-09-07,Online Warehouse,9531419615607
CLO-11550,Gray Sweatshirt,Tops,Hoodie,Gray,S,16.0,32.0,190,10,SUP-006,2025-10-04,SF Downtown Store,8327488356517
CLO-11551,Black Denim Jacket,Jackets,Coat,Black,M,38.0,76.0,45,7,SUP-019,2025-08-22,Palo Alto Outlet,9624096496683
CLO-11552,Beige Linen Shirt,Tops,Shirt,Beige,L,22.0,44.0,140,12,SUP-017,2025-07-18,Online Warehouse,4960478421702
CLO-11553,Red Cap,Accessories,Cap,Red,S,5.0,10.0,8,5,SUP-001,2025-06-20,SF Downtown Store,8516225936488
CLO-11554,Pink Blouse,Tops,Blouse,Pink,M,15.0,30.0,75,10,SUP-020,2025-10-11,Palo Alto Outlet,2089348688390
CLO-11555,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,28.0,56.0,320,15,SUP-003,2025-09-14,SF Downtown Store,6246728799160
CLO-11556,Black Cotton T-Shirt,Tops,T-Shirt,Black,L,6.5,14.0,260,12,SUP-008,2025-08-02,Palo Alto Outlet,9114131935923
CLO-11557,Red Silk Blouse,Tops,Blouse,Red,S,22.0,45.0,180,10,SUP-014,2025-07-21,Online Warehouse,6133760523045
CLO-11558,White V-Neck T-Shirt,Tops,T-Shirt,White,XS,5.5,11.0,390,15,SUP-002,2025-10-01,SF Downtown Store,8816502544724
CLO-11559,Gray Hoodie,Jackets,Hoodie,Gray,XL,32.0,68.0,120,12,SUP-011,2025-06-18,Palo Alto Outlet,1916503440966
CLO-11560,Navy Blazer,Jackets,Blazer,Navy,M,48.0,95.0,55,8,SUP-017,2025-04-22,Online Warehouse,1771824989808
CLO-11561,Beige Trench Coat,Jackets,Coat,Beige,L,60.0,120.0,40,6,SUP-012,2025-05-11,SF Downtown Store,8067821417468
CLO-11562,Blue Cap,Accessories,Cap,Blue,XS,4.0,12.0,90,8,SUP-019,2025-09-28,Palo Alto Outlet,1359266486989
CLO-11563,Black Leather Belt,Accessories,Belt,Black,M,9.0,22.0,70,6,SUP-005,2025-07-02,Online Warehouse,3969874869415
CLO-11564,Green Scarf,Accessories,Scarf,Green,L,7.0,18.0,60,5,SUP-009,2025-08-15,SF Downtown Store,5945011929207
CLO-11565,Purple Tank Top,Tops,Tank Top,Purple,XS,6.0,13.0,150,10,SUP-020,2025-09-02,Palo Alto Outlet,5360511716039
CLO-11566,Blue Denim Shorts,Bottomwear,Shorts,Blue,M,14.0,28.0,210,12,SUP-007,2025-07-29,Online Warehouse,8863653621894
CLO-11567,Black Jeans,Bottomwear,Jeans,Black,L,26.0,52.0,230,14,SUP-004,2025-06-25,SF Downtown Store,5590670009942
CLO-11568,White Shirt,Tops,Shirt,White,M,15.0,30.0,140,9,SUP-013,2025-10-05,Palo Alto Outlet,4894204664896
CLO-11569,Gray Cardigan,Jackets,Cardigan,Gray,S,22.0,44.0,65,7,SUP-001,2025-05-16,Online Warehouse,6760564204565
CLO-11570,Beige Belt,Accessories,Belt,Beige,XL,8.0,20.0,85,7,SUP-006,2025-08-08,SF Downtown Store,7758097453389
CLO-11571,Red Hoodie,Jackets,Hoodie,Red,L,28.0,60.0,110,11,SUP-010,2025-07-31,Palo Alto Outlet,0623546622654
CLO-11572,Navy Belt,Accessories,Belt,Navy,M,7.0,19.0,75,6,SUP-018,2025-04-30,Online Warehouse,0165995300622
CLO-11573,Pink Blouse,Tops,Blouse,Pink,S,21.0,42.0,160,10,SUP-015,2025-09-10,SF Downtown Store,1224276774625
CLO-11574,Yellow Tank Top,Tops,Tank Top,Yellow,M,5.5,12.0,100,9,SUP-016,2025-06-12,Online Warehouse,9160112411584
CLO-11575,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,29.5,59.0,320,20,SUP-007,2025-09-12,SF Downtown Store,8860080179867
CLO-11576,Black Cotton Hoodie,Jackets,Hoodie,Black,L,22.0,45.0,180,15,SUP-003,2025-08-26,Palo Alto Outlet,7823129957047
CLO-11577,White Linen Shirt,Tops,Shirt,White,S,18.5,39.0,260,18,SUP-012,2025-10-02,Online Warehouse,2642612120384
CLO-11578,Red Classic T-Shirt,Tops,T-Shirt,Red,M,6.5,12.0,420,12,SUP-004,2025-10-15,SF Downtown Store,3753659680785
CLO-11579,Gray Sweatpants,Bottomwear,Pants,Gray,XL,14.0,29.0,150,10,SUP-009,2025-07-30,Palo Alto Outlet,2548242183854
CLO-11580,Navy Blazer,Jackets,Blazer,Navy,S,45.0,110.0,40,8,SUP-002,2025-06-18,Online Warehouse,5400644547523
CLO-11581,Beige Cardigan,Jackets,Cardigan,Beige,M,28.0,60.0,60,12,SUP-013,2025-09-02,SF Downtown Store,1123274897917
CLO-11582,Black Cap,Accessories,Cap,Black,XS,4.0,12.0,90,5,SUP-006,2025-08-19,Online Warehouse,7633427203886
CLO-11583,White Scarf,Accessories,Scarf,White,M,6.0,14.0,70,6,SUP-011,2025-07-08,Palo Alto Outlet,2175080196304
CLO-11584,Brown Leather Belt,Accessories,Belt,Brown,L,8.0,20.0,55,7,SUP-005,2025-10-05,SF Downtown Store,5306935882493
CLO-11585,Blue Denim Shorts,Bottomwear,Shorts,Blue,M,13.0,28.0,210,14,SUP-014,2025-08-04,Online Warehouse,5340018167784
CLO-11586,Pink Silk Blouse,Tops,Blouse,Pink,XS,25.0,55.0,90,9,SUP-010,2025-09-25,SF Downtown Store,8165244454460
CLO-11587,Green Tank Top,Tops,Tank Top,Green,S,5.0,9.0,110,10,SUP-008,2025-06-28,Palo Alto Outlet,8385179937810
CLO-11588,Grey Hoodie,Jackets,Hoodie,Gray,XL,24.0,48.0,120,14,SUP-001,2025-10-20,Online Warehouse,5391287884869
CLO-11589,Beige Khaki Pants,Bottomwear,Pants,Beige,L,16.0,34.0,190,12,SUP-015,2025-07-14,SF Downtown Store,9969882904579
CLO-11590,Blue Cap,Accessories,Cap,Blue,XS,3.5,11.0,95,6,SUP-016,2025-08-01,Palo Alto Outlet,2714724630198
CLO-11591,White Cotton Shirt,Tops,Shirt,White,M,17.0,32.0,230,16,SUP-004,2025-09-10,SF Downtown Store,6424238397283
CLO-11592,Red Velvet Blouse,Tops,Blouse,Red,S,26.0,54.0,85,9,SUP-019,2025-06-22,Online Warehouse,3912187062932
CLO-11593,Black Jeans Jacket,Jackets,Coat,Black,XL,40.0,95.0,50,10,SUP-018,2025-10-08,SF Downtown Store,8809832210102
CLO-11594,Gray Beanie,Accessories,Hat,Gray,XS,4.5,9.0,25,8,SUP-017,2025-05-30,Palo Alto Outlet,3200186766100
CLO-11595,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,28.5,58.0,320,18,SUP-005,2025-08-14,SF Downtown Store,8987610814356
CLO-11596,Black Cotton T-Shirt,Tops,T-Shirt,Black,L,6.5,14.0,260,12,SUP-011,2025-09-02,Palo Alto Outlet,1403845319807
CLO-11597,White Linen Shirt,Tops,Shirt,White,S,12.0,22.0,150,15,SUP-003,2025-07-22,SF Downtown Store,4682354695100
CLO-11598,Gray Hoodie,Jackets,Hoodie,Gray,XL,22.0,44.0,90,12,SUP-007,2025-06-30,Online Warehouse,3076205459671
CLO-11599,Beige Blazer,Jackets,Blazer,Beige,M,45.0,90.0,60,8,SUP-002,2025-08-28,SF Downtown Store,5006666411065
CLO-11600,Red Cardigan,Jackets,Cardigan,Red,S,30.0,60.0,50,6,SUP-009,2025-07-11,Palo Alto Outlet,4113407851699
CLO-11601,Blue Cap,Accessories,Cap,Blue,XS,5.0,12.0,90,10,SUP-012,2025-05-20,Online Warehouse,4970890583668
CLO-11602,Black Leather Belt,Accessories,Belt,Black,L,9.0,18.0,70,8,SUP-015,2025-10-04,SF Downtown Store,3482689996269
CLO-11603,White Silk Scarf,Accessories,Scarf,White,M,8.0,16.0,25,6,SUP-004,2025-08-09,Palo Alto Outlet,7083868889178
CLO-11604,Navy Denim Shorts,Bottomwear,Shorts,Navy,S,14.0,29.0,110,12,SUP-006,2025-09-18,Online Warehouse,7915059625719
CLO-11605,Gray Relaxed Jeans,Bottomwear,Jeans,Gray,L,22.0,45.0,180,15,SUP-008,2025-05-08,SF Downtown Store,7609320126578
CLO-11606,Purple Tank Top,Tops,Tank Top,Purple,XS,7.0,15.0,95,14,SUP-013,2025-10-01,Palo Alto Outlet,9826041809521
CLO-11607,Beige Cotton Shirt,Tops,Shirt,Beige,M,11.0,20.0,140,12,SUP-010,2025-06-14,SF Downtown Store,7558517774127
CLO-11608,Black Logo Hoodie,Jackets,Hoodie,Black,XL,26.0,52.0,40,7,SUP-001,2025-08-03,Palo Alto Outlet,4692118824199
CLO-11609,Blue Blazer,Jackets,Blazer,Blue,M,38.0,78.0,70,9,SUP-014,2025-07-28,SF Downtown Store,6264222975891
CLO-11610,Red Belt,Accessories,Belt,Red,XXL,6.0,14.0,45,8,SUP-016,2025-09-09,Online Warehouse,7045421854570
CLO-11611,Green Cap,Accessories,Cap,Green,S,4.5,9.0,30,5,SUP-017,2025-06-26,SF Downtown Store,5682092257090
CLO-11612,Brown Leather Belt,Accessories,Belt,Brown,M,10.0,20.0,55,7,SUP-018,2025-08-15,Palo Alto Outlet,0163564072324
CLO-11613,Navy Cardigan,Jackets,Cardigan,Navy,XS,25.0,50.0,35,6,SUP-019,2025-07-07,Online Warehouse,7282895400178
CLO-11614,Pink Blouse,Tops,Blouse,Pink,XL,16.0,32.0,130,15,SUP-020,2025-10-15,SF Downtown Store,8224731261685
CLO-11615,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,28.5,59.0,320,15,SUP-003,2025-09-12,SF Downtown Store,0710580119509
CLO-11616,Black Cotton Hoodie,Jackets,Hoodie,Black,L,22.0,55.0,120,12,SUP-007,2025-08-22,Palo Alto Outlet,2711526105370
CLO-11617,White Cotton T-Shirt,Tops,T-Shirt,White,S,6.5,14.0,260,10,SUP-012,2025-10-03,Online Warehouse,9230071695007
CLO-11618,Red Satin Blouse,Tops,Blouse,Red,M,14.0,29.0,140,12,SUP-005,2025-07-29,SF Downtown Store,4189485432987
CLO-11619,Gray Tank Top,Tops,Tank Top,Gray,XS,5.0,12.0,95,8,SUP-009,2025-05-18,Online Warehouse,6989365294471
CLO-11620,Navy Jeans Slim Fit,Bottomwear,Jeans,Navy,L,32.0,68.0,210,14,SUP-014,2025-09-05,Palo Alto Outlet,6198273481310
CLO-11621,Black Capri Shorts,Bottomwear,Shorts,Black,M,9.5,19.0,60,6,SUP-006,2025-08-11,SF Downtown Store,4502589632174
CLO-11622,Beige Trench Coat,Jackets,Coat,Beige,XL,48.0,120.0,22,5,SUP-002,2025-10-01,Palo Alto Outlet,3574835268064
CLO-11623,Blue Denim Jacket,Jackets,Blazer,Blue,M,40.0,95.0,35,8,SUP-011,2025-06-30,SF Downtown Store,8606739834488
CLO-11624,Green Wool Scarf,Accessories,Scarf,Green,M,7.0,18.0,40,6,SUP-013,2025-09-20,Online Warehouse,3842536462805
CLO-11625,Brown Leather Belt,Accessories,Belt,Brown,L,9.0,22.0,15,5,SUP-004,2025-07-14,SF Downtown Store,5077406579551
CLO-11626,White Polo Shirt,Tops,Shirt,White,L,12.0,25.0,180,12,SUP-008,2025-09-18,Palo Alto Outlet,5623920908551
CLO-11627,Purple V-Neck T-Shirt,Tops,T-Shirt,Purple,S,6.0,14.0,110,9,SUP-015,2025-08-05,Online Warehouse,0740913111786
CLO-11628,Black Denim Jeans Straight,Bottomwear,Jeans,Black,XL,34.0,72.0,230,15,SUP-010,2025-10-12,SF Downtown Store,1902547602206
CLO-11629,Beige Linen Blouse,Tops,Blouse,Beige,M,13.5,28.0,88,11,SUP-001,2025-07-25,Palo Alto Outlet,9535412012275
CLO-11630,Gray Cardigan,Jackets,Cardigan,Gray,XS,22.5,48.0,28,6,SUP-016,2025-06-15,Online Warehouse,9500260151532
CLO-11631,Blue Cap,Accessories,Cap,Blue,XS,4.0,12.0,100,8,SUP-018,2025-04-20,SF Downtown Store,5947950740717
CLO-11632,Red Belt,Accessories,Belt,Red,M,6.5,16.0,70,7,SUP-017,2025-09-02,Palo Alto Outlet,3279805950310
CLO-11633,Pink Silk Blouse,Tops,Blouse,Pink,S,16.0,34.0,80,9,SUP-019,2025-08-28,Online Warehouse,0649340391045
CLO-11634,Yellow Hoodie,Jackets,Hoodie,Yellow,XL,18.0,38.0,55,9,SUP-020,2025-10-06,SF Downtown Store,2036089411849
CLO-11635,Red Hoodie,Jackets,Hoodie,Red,M,28.5,56.99,120,15,SUP-004,2025-09-14,SF Downtown Store,1359928553595
CLO-11636,Blue Denim Jeans,Bottomwear,Jeans,Blue,L,18.75,39.99,320,12,SUP-009,2025-08-02,Palo Alto Outlet,2056100679900
CLO-11637,Black Cotton T-Shirt,Tops,T-Shirt,Black,M,7.25,14.99,280,12,SUP-002,2025-07-28,Online Warehouse,6968018677403
CLO-11638,White V-Neck T-Shirt,Tops,T-Shirt,White,S,6.5,12.99,210,14,SUP-006,2025-06-15,SF Downtown Store,7842339449530
CLO-11639,Gray Casual Shirt,Tops,Shirt,Gray,L,14.0,29.99,150,10,SUP-011,2025-05-22,Palo Alto Outlet,0677625503250
CLO-11640,Blue Denim Shorts,Bottomwear,Shorts,Blue,S,9.5,19.99,140,8,SUP-003,2025-10-03,SF Downtown Store,1736542624178
CLO-11641,Black Leather Belt,Accessories,Belt,Black,M,8.0,16.99,60,6,SUP-015,2025-04-20,Online Warehouse,4290292334511
CLO-11642,Navy Cap,Accessories,Cap,Navy,XS,5.5,12.99,95,7,SUP-007,2025-03-11,SF Downtown Store,0090605308868
CLO-11643,Beige Cardigan,Jackets,Cardigan,Beige,XL,25.0,49.99,70,9,SUP-012,2025-09-30,Palo Alto Outlet,4302116673290
CLO-11644,Purple Blouse,Tops,Blouse,Purple,M,13.5,27.99,115,11,SUP-005,2025-07-07,Online Warehouse,4575988759212
CLO-11645,Green Tank Top,Tops,Tank Top,Green,S,4.75,9.99,90,6,SUP-018,2025-06-02,SF Downtown Store,9964260336202
CLO-11646,Black Hoodie,Jackets,Hoodie,Black,XL,22.0,44.99,95,12,SUP-010,2025-08-26,Palo Alto Outlet,7558214770920
CLO-11647,Blue Blazer,Jackets,Blazer,Blue,L,35.0,74.99,40,6,SUP-013,2025-05-19,Online Warehouse,7115238023621
CLO-11648,Beige Coat,Jackets,Coat,Beige,M,52.0,99.99,25,5,SUP-019,2025-10-10,SF Downtown Store,9215818970591
CLO-11649,Red Scarf,Accessories,Scarf,Red,XL,6.0,14.99,110,8,SUP-008,2025-07-01,Palo Alto Outlet,6118638558819
CLO-11650,White Baseball Cap,Accessories,Cap,White,S,7.0,15.99,40,5,SUP-014,2025-09-10,Online Warehouse,5977216880053
CLO-11651,Gray Cardigan,Jackets,Cardigan,Gray,M,18.0,39.99,60,8,SUP-006,2025-08-18,SF Downtown Store,7893186928972
CLO-11652,Black Jeans,Bottomwear,Jeans,Black,L,16.0,29.99,190,12,SUP-001,2025-10-02,Online Warehouse,8454018227200
CLO-11653,Blue Belt,Accessories,Belt,Blue,M,9.0,18.99,55,7,SUP-017,2025-04-25,SF Downtown Store,2839482322041
CLO-11654,Beige Blouse,Tops,Blouse,Beige,XS,12.5,24.99,105,10,SUP-016,2025-09-29,Palo Alto Outlet,4474328116599
CLO-11655,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,26.5,57.0,320,15,SUP-012,2025-09-18,SF Downtown Store,3020203042322
CLO-11656,Black Cotton Hoodie,Jackets,Hoodie,Black,L,18.0,42.0,140,12,SUP-004,2025-08-22,Palo Alto Outlet,7752135302816
CLO-11657,White Linen Shirt,Tops,Shirt,White,S,12.5,26.0,210,18,SUP-009,2025-07-30,SF Downtown Store,5064630059377
CLO-11658,Gray V-Neck T-Shirt,Tops,T-Shirt,Gray,M,6.0,12.0,395,20,SUP-015,2025-10-02,Online Warehouse,7569198321029
CLO-11659,Red Cotton Blouse,Tops,Blouse,Red,XS,14.0,34.0,95,12,SUP-007,2025-05-19,SF Downtown Store,1617469029831
CLO-11660,Blue Denim Shorts,Bottomwear,Shorts,Blue,S,11.0,22.0,180,10,SUP-003,2025-06-11,Palo Alto Outlet,0438419662291
CLO-11661,Black Leather Belt,Accessories,Belt,Black,M,9.0,19.0,60,8,SUP-002,2025-09-05,Online Warehouse,3167080568566
CLO-11662,Beige Cardigan,Jackets,Cardigan,Beige,L,22.0,44.0,40,6,SUP-011,2025-03-28,SF Downtown Store,7063621986550
CLO-11663,Navy Hoodie,Jackets,Hoodie,Navy,XL,16.0,32.0,90,10,SUP-006,2025-08-14,Palo Alto Outlet,4944407663493
CLO-11664,Green Tank Top,Tops,Tank Top,Green,XS,7.0,14.0,120,12,SUP-014,2025-10-11,Online Warehouse,3965049627322
CLO-11665,Pink Summer Blouse,Tops,Blouse,Pink,M,13.0,31.0,70,9,SUP-005,2025-07-02,SF Downtown Store,6261142436258
CLO-11666,Blue Jeans Jacket,Jackets,Coat,Blue,L,28.0,60.0,50,7,SUP-013,2025-04-17,Palo Alto Outlet,5421880879919
CLO-11667,Grey Wool Blazer,Jackets,Blazer,Gray,XL,35.0,75.0,25,5,SUP-001,2025-09-25,Online Warehouse,6234199643385
CLO-11668,Black Beanie Cap,Accessories,Cap,Black,M,4.0,9.0,90,6,SUP-019,2025-06-28,SF Downtown Store,3247250583334
CLO-11669,Brown Leather Belt,Accessories,Belt,Brown,L,10.0,22.0,55,7,SUP-008,2025-07-19,Palo Alto Outlet,3031158760545
CLO-11670,Purple Hoodie,Jackets,Hoodie,Purple,XXL,18.5,39.0,30,6,SUP-010,2025-05-04,Online Warehouse,7694757694535
CLO-11671,White Cotton Shirt,Tops,Shirt,White,L,11.0,25.0,205,14,SUP-016,2025-08-29,SF Downtown Store,3659746698616
CLO-11672,Beige Chino Pants,Bottomwear,Pants,Beige,M,15.5,32.0,150,11,SUP-017,2025-09-09,Palo Alto Outlet,3421254508095
CLO-11673,Navy Cap,Accessories,Cap,Navy,XS,5.0,11.0,110,6,SUP-018,2025-04-03,Online Warehouse,9481526925596
CLO-11674,Gray Cardigan Sweater,Jackets,Cardigan,Gray,S,17.0,34.0,22,5,SUP-020,2025-03-15,SF Downtown Store,6472130742359
CLO-11675,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,22.5,54.0,320,15,SUP-012,2025-08-14,SF Downtown Store,1426140489332
CLO-11676,Black Cotton Hoodie,Jackets,Hoodie,Black,L,28.0,74.0,110,12,SUP-007,2025-09-02,Palo Alto Outlet,6145430796373
CLO-11677,White Silk Blouse,Tops,Blouse,White,S,18.0,39.0,210,14,SUP-003,2025-07-22,Online Warehouse,1008178522115
CLO-11678,Red Tank Top,Tops,Tank Top,Red,XS,6.5,17.0,90,10,SUP-019,2025-08-07,SF Downtown Store,8718452354268
CLO-11679,Gray Cotton Shirt,Tops,Shirt,Gray,M,14.0,29.0,180,12,SUP-005,2025-06-30,Palo Alto Outlet,7447017320865
CLO-11680,Navy Belt,Accessories,Belt,Navy,M,9.0,19.0,60,8,SUP-014,2025-10-01,Online Warehouse,2377729665633
CLO-11681,Black Beanie Cap,Accessories,Cap,Black,XS,4.0,12.0,40,6,SUP-009,2025-05-18,SF Downtown Store,7014005278105
CLO-11682,Blue Denim Shorts,Bottomwear,Shorts,Blue,S,12.0,25.0,140,10,SUP-011,2025-07-29,Palo Alto Outlet,5800027221425
CLO-11683,Green Cardigan,Jackets,Cardigan,Green,L,26.0,58.0,80,9,SUP-018,2025-09-14,Online Warehouse,7316094391368
CLO-11684,Beige Trench Coat,Jackets,Coat,Beige,XL,45.0,110.0,25,5,SUP-006,2025-08-27,SF Downtown Store,1720313695528
CLO-11685,Brown Leather Belt,Accessories,Belt,Brown,L,11.0,24.0,70,8,SUP-002,2025-09-09,Palo Alto Outlet,6209297352595
CLO-11686,Purple Hoodie,Jackets,Hoodie,Purple,M,14.5,34.0,95,11,SUP-010,2025-10-05,Online Warehouse,3322273938992
CLO-11687,White V-Neck T-Shirt,Tops,T-Shirt,White,L,5.0,12.0,360,15,SUP-004,2025-08-03,SF Downtown Store,0457353236618
CLO-11688,Pink Linen Blouse,Tops,Blouse,Pink,XS,16.0,32.0,150,12,SUP-013,2025-07-17,Palo Alto Outlet,5076108708269
CLO-11689,Blue Skinny Jeans,Bottomwear,Jeans,Blue,S,23.0,52.0,180,13,SUP-008,2025-09-25,Online Warehouse,7182360107126
CLO-11690,Gray Sport Cap,Accessories,Cap,Gray,M,4.5,11.0,25,5,SUP-015,2025-06-12,SF Downtown Store,1583882176484
CLO-11691,Red Puffer Coat,Jackets,Coat,Red,XL,38.0,92.0,30,5,SUP-016,2025-10-12,Palo Alto Outlet,6735742233222
CLO-11692,Black Leather Belt,Accessories,Belt,Black,XXL,13.0,27.0,55,7,SUP-017,2025-09-02,Online Warehouse,8019442589222
CLO-11693,Beige Linen Shirt,Tops,Shirt,Beige,M,15.0,30.0,200,12,SUP-001,2025-08-19,SF Downtown Store,5606295350637
CLO-11694,Yellow Cotton Cap,Accessories,Cap,Yellow,XS,3.5,9.0,55,6,SUP-020,2025-07-11,Online Warehouse,3118046741307
CLO-11695,Blue Denim Jeans,Bottomwear,Jeans,Blue,M,28.5,59.0,220,12,SUP-012,2025-09-12,SF Downtown Store,5384185201362
CLO-11696,Black Cotton Hoodie,Jackets,Hoodie,Black,L,18.0,39.0,110,15,SUP-007,2025-08-22,Palo Alto Outlet,6084639756154
CLO-11697,White V-Neck T-Shirt,Tops,T-Shirt,White,S,6.0,14.0,320,10,SUP-005,2025-07-19,Online Warehouse,7055491215164
CLO-11698,Red Cardigan,Jackets,Cardigan,Red,XS,22.0,48.0,65,12,SUP-014,2025-10-02,SF Downtown Store,1195564091969
CLO-11699,Gray Tank Top,Tops,Tank Top,Gray,M,4.5,9.0,180,8,SUP-003,2025-09-28,Palo Alto Outlet,3957875207020
CLO-11700,Blue Straight Jeans,Bottomwear,Jeans,Blue,L,32.0,68.0,140,14,SUP-011,2025-06-30,Online Warehouse,4262019712124
CLO-11701,Black Blazer,Jackets,Blazer,Black,XL,40.0,95.0,28,10,SUP-019,2025-09-05,SF Downtown Store,1393696789760
CLO-11702,Brown Leather Belt,Accessories,Belt,Brown,M,12.0,28.0,90,8,SUP-009,2025-07-11,Palo Alto Outlet,9873126773192
CLO-11703,Navy Cap,Accessories,Cap,Navy,XS,5.0,12.0,60,6,SUP-004,2025-08-03,Online Warehouse,2760759889786
CLO-11704,Green Hoodie,Jackets,Hoodie,Green,M,15.0,34.0,95,14,SUP-015,2025-10-10,SF Downtown Store,5339431916543
CLO-11705,Black Denim Shorts,Bottomwear,Shorts,Black,S,14.0,30.0,120,12,SUP-006,2025-07-29,Palo Alto Outlet,0895231202191
CLO-11706,White Blouse,Tops,Blouse,White,XS,17.0,38.0,75,9,SUP-008,2025-05-20,Online Warehouse,5057644974700
CLO-11707,Beige Cardigan,Jackets,Cardigan,Beige,S,21.0,46.0,55,11,SUP-002,2025-09-15,SF Downtown Store,0268764486764
CLO-11708,Pink Tank Top,Tops,Tank Top,Pink,M,5.0,12.0,210,9,SUP-010,2025-08-19,Palo Alto Outlet,9797416365604
CLO-11709,Gray Blouse,Tops,Blouse,Gray,L,19.0,42.0,90,10,SUP-013,2025-10-01,Online Warehouse,5006355373096
CLO-11710,Navy Jeans,Bottomwear,Jeans,Navy,XL,29.0,62.0,160,15,SUP-016,2025-09-08,SF Downtown Store,4969277119529
CLO-11711,Beige Linen Shirt,Tops,Shirt,Beige,M,14.0,28.0,180,12,SUP-017,2025-07-04,Palo Alto Outlet,6353059702551
CLO-11712,Green Scarf,Accessories,Scarf,Green,L,8.0,20.0,40,7,SUP-018,2025-06-28,Online Warehouse,2827636431594
CLO-11713,Purple Coat,Jackets,Coat,Purple,XL,45.0,110.0,25,6,SUP-020,2025-10-15,SF Downtown Store,8989596546634
CLO-11714,Blue Cap,Accessories,Cap,Blue,XS,6.0,14.0,50,5,SUP-001,2025-09-01,Palo Alto Outlet,5443441491699
CLO-11715,Blue T-Shirt,Tops,T-Shirt,Blue,M,8.5,17.0,240,12,SUP-003,2025-09-12,SF Downtown Store,9393449743946
CLO-11716,White Shirt,Tops,Shirt,White,L,12.0,24.0,310,14,SUP-007,2025-08-28,Palo Alto Outlet,4088223095862
CLO-11717,Red Blouse,Tops,Blouse,Red,S,14.0,28.0,120,10,SUP-002,2025-07-19,Online Warehouse,9739889413210
